56481,-105.8805,37.6903,7556,2017-12,0.06,4.6,45,4.1
56481,-105.8805,37.6903,7556,2018-01,0.05,2.7,43.3,1.5
56481,-105.8805,37.6903,7556,2018-02,0.21,9.5,45.7,9.5
56481,-105.8805,37.6903,7556,2018-03,0.26,14.5,52.7,8.4
56481,-105.8805,37.6903,7556,2018-04,0.17,25.8,62.3,13.2
56481,-105.8805,37.6903,7556,2018-05,0.19,35.4,72.6,20.1
56481,-105.8805,37.6903,7556,2018-06,0.68,42.9,81.6,27.8
56481,-105.8805,37.6903,7556,2018-07,1.14,48.9,83.3,43.6
56481,-105.8805,37.6903,7556,2018-08,0.71,44.8,80.8,40.2
56481,-105.8805,37.6903,7556,2018-09,0.86,38.7,76.4,31.4
56481,-105.8805,37.6903,7556,2018-10,1.13,28.1,60.7,26.6
56481,-105.8805,37.6903,7556,2018-11,0.17,10.7,44.5,10.9
56481,-105.8805,37.6903,7556,2018-12,0.17,2.2,36.5,5.7
56481,-105.8805,37.6903,7556,2019-01,1.07,-9,26.1,0.6
56481,-105.8805,37.6903,7556,2019-02,0.3,4.5,31.9,6.3
56481,-105.8805,37.6903,7556,2019-03,1.5,20.9,49.1,17.3
56481,-105.8805,37.6903,7556,2019-04,0.89,26.1,59.5,21.2
56481,-105.8805,37.6903,7556,2019-05,1.03,30.9,61.6,25.6
56481,-105.8805,37.6903,7556,2019-06,0.51,40.1,75.2,33.8
56481,-105.8805,37.6903,7556,2019-07,0.56,46.6,82.6,41.7
56481,-105.8805,37.6903,7556,2019-08,1.17,45.3,81.5,41.5
56481,-105.8805,37.6903,7556,2019-09,0.48,39.2,76.7,34.5
56481,-105.8805,37.6903,7556,2019-10,0.1,18.2,59.2,12.2
56481,-105.8805,37.6903,7556,2019-11,0.36,10.4,50.1,11.5
56481,-105.8805,37.6903,7556,2019-12,0.4,0.8,32.1,7.3
56481,-105.8805,37.6903,7556,2020-01,0.12,-3.8,30,5.2
56481,-105.8805,37.6903,7556,2020-02,0.12,9.2,40.6,10.2
56481,-105.8805,37.6903,7556,2020-03,0.16,18.4,54,15.9
56481,-105.8805,37.6903,7556,2020-04,0.1,25,61.5,14.4
56481,-105.8805,37.6903,7556,2020-05,0.19,34.8,73.7,21.5
56481,-105.8805,37.6903,7556,2020-06,0.38,42.8,79,31.8
56481,-105.8805,37.6903,7556,2020-07,2.01,46.9,81.6,40.6
56481,-105.8805,37.6903,7556,2020-08,0.57,45.9,84.3,37.3
56481,-105.8805,37.6903,7556,2020-09,1.3,35.9,73.1,30
56481,-105.8805,37.6903,7556,2020-10,0.65,23.8,66.6,16.4
56481,-105.8805,37.6903,7556,2020-11,0.37,16.6,51.1,18.7
56481,-105.8805,37.6903,7556,2020-12,0.38,-0.1,34.9,5.4
56815,-104.6971,39.8368,5358,2013-01,0.28,16.4,44.1,8.1
56815,-104.6971,39.8368,5358,2013-02,0.78,17.7,43,11.5
56815,-104.6971,39.8368,5358,2013-03,1.2,24.3,49.8,19.2
56815,-104.6971,39.8368,5358,2013-04,1.61,29,54.7,21.7
56815,-104.6971,39.8368,5358,2013-05,1.55,44.8,70.4,34.1
56815,-104.6971,39.8368,5358,2013-06,0.58,54.4,86.5,37.9
56815,-104.6971,39.8368,5358,2013-07,2.01,60.7,87.1,49.3
56815,-104.6971,39.8368,5358,2013-08,1.98,60,88.3,47.9
56815,-104.6971,39.8368,5358,2013-09,7.45,54.1,78.4,46
56815,-104.6971,39.8368,5358,2013-10,0.96,35.5,59.7,30.6
56815,-104.6971,39.8368,5358,2013-11,0.34,27.2,54.6,18.6
56815,-104.6971,39.8368,5358,2013-12,0.27,14.8,42.6,9.7
56815,-104.6971,39.8368,5358,2014-01,0.96,18.2,45.3,12.6
56815,-104.6971,39.8368,5358,2014-02,0.21,14.9,40.8,12.3
56815,-104.6971,39.8368,5358,2014-03,0.94,26.1,55.1,16.5
56815,-104.6971,39.8368,5358,2014-04,1.71,35.3,62.2,24.6
56815,-104.6971,39.8368,5358,2014-05,4.33,44.4,68.9,35.8
56815,-104.6971,39.8368,5358,2014-06,1.82,52,82.2,42.3
56815,-104.6971,39.8368,5358,2014-07,3.57,60.6,87.5,48.6
56815,-104.6971,39.8368,5358,2014-08,3.17,57.3,83.4,48.3
56815,-104.6971,39.8368,5358,2014-09,2.09,50.6,78.6,42.7
56815,-104.6971,39.8368,5358,2014-10,0.78,40.9,69.1,31.3
56815,-104.6971,39.8368,5358,2014-11,0.79,23.8,49.9,15.6
56815,-104.6971,39.8368,5358,2014-12,0.49,19.8,44.3,15.1
56815,-104.6971,39.8368,5358,2015-01,0.33,20.5,46.5,16.9
56815,-104.6971,39.8368,5358,2015-02,1.72,22,46.3,17.1
56815,-104.6971,39.8368,5358,2015-03,0.89,30.9,56.8,21.4
56815,-104.6971,39.8368,5358,2015-04,2.81,35.5,61.7,28.3
56815,-104.6971,39.8368,5358,2015-05,5.32,42.8,62.5,41.1
56815,-104.6971,39.8368,5358,2015-06,3.35,56.5,82.2,51
56815,-104.6971,39.8368,5358,2015-07,1.68,58.4,86.3,48.4
56815,-104.6971,39.8368,5358,2015-08,1.07,58.3,88.8,45.2
56815,-104.6971,39.8368,5358,2015-09,0.36,53.6,84.5,37.8
56815,-104.6971,39.8368,5358,2015-10,1.69,43.5,69.7,35.1
56815,-104.6971,39.8368,5358,2015-11,2.31,26.5,52.1,19.4
56815,-104.6971,39.8368,5358,2015-12,0.84,18.9,40.7,13.5
56815,-104.6971,39.8368,5358,2016-01,0.4,20,43.3,14.6
56815,-104.6971,39.8368,5358,2016-02,0.73,24.3,50.9,15.6
56815,-104.6971,39.8368,5358,2016-03,1.83,28.1,54.9,19
56815,-104.6971,39.8368,5358,2016-04,2.83,35.5,59.4,27.7
56815,-104.6971,39.8368,5358,2016-05,2.79,41.7,65.5,36.7
56815,-104.6971,39.8368,5358,2016-06,1.73,56.7,85.1,47.3
56815,-104.6971,39.8368,5358,2016-07,0.91,60.6,90.8,46.7
56815,-104.6971,39.8368,5358,2016-08,0.52,56.8,85.9,43.5
56815,-104.6971,39.8368,5358,2016-09,0.2,49.7,81.6,37.5
56815,-104.6971,39.8368,5358,2016-10,0.22,41.2,73.7,26.8
56815,-104.6971,39.8368,5358,2016-11,0.49,31.9,60.8,20.6
56815,-104.6971,39.8368,5358,2016-12,0.59,14.1,42.2,11.3
56815,-104.6971,39.8368,5358,2017-01,0.67,17.9,41.7,14.1
56815,-104.6971,39.8368,5358,2017-02,0.13,27.7,54.4,14.6
56815,-104.6971,39.8368,5358,2017-03,0.85,32,63.1,20.2
56815,-104.6971,39.8368,5358,2017-04,1.35,35,62.7,27.7
56815,-104.6971,39.8368,5358,2017-05,4.44,42.2,68.4,37
56815,-104.6971,39.8368,5358,2017-06,1.06,54.3,84.9,42.5
56815,-104.6971,39.8368,5358,2017-07,0.56,61.6,90.2,47.7
56815,-104.6971,39.8368,5358,2017-08,1.24,57,84.9,46.5
56815,-104.6971,39.8368,5358,2017-09,0.9,51.2,78.6,39.2
56815,-104.6971,39.8368,5358,2017-10,1.16,36.1,64.5,25.8
56815,-104.6971,39.8368,5358,2017-11,0.21,30,60.3,22
56815,-104.6971,39.8368,5358,2017-12,0.21,19.5,48.7,10.5
56815,-104.6971,39.8368,5358,2018-01,0.67,20.4,48,13.4
56815,-104.6971,39.8368,5358,2018-02,0.43,16.2,43.4,13.6
56815,-104.6971,39.8368,5358,2018-03,1.3,27.6,58,17.9
56815,-104.6971,39.8368,5358,2018-04,1.1,32.5,62.5,23.6
56815,-104.6971,39.8368,5358,2018-05,1.9,47.9,74.2,41
56815,-104.6971,39.8368,5358,2018-06,1.21,56.6,88.5,40.1
56815,-104.6971,39.8368,5358,2018-07,2.57,61,89.2,49.5
56815,-104.6971,39.8368,5358,2018-08,1.04,57.5,85.8,45.3
56815,-104.6971,39.8368,5358,2018-09,0.52,52.6,82.8,36.5
56815,-104.6971,39.8368,5358,2018-10,1.07,36.7,61.3,30.3
56815,-104.6971,39.8368,5358,2018-11,0.25,25.8,50.6,18.7
56815,-104.6971,39.8368,5358,2018-12,0.04,19.9,46,11
56815,-104.6971,39.8368,5358,2019-01,1.17,19.6,43.7,14.5
56815,-104.6971,39.8368,5358,2019-02,0.75,15.3,40.6,13.1
56815,-104.6971,39.8368,5358,2019-03,1.95,23.8,47,21.1
56815,-104.6971,39.8368,5358,2019-04,1.18,35.9,62.5,29.7
56815,-104.6971,39.8368,5358,2019-05,3.25,39.8,62.3,35.6
56815,-104.6971,39.8368,5358,2019-06,1.79,52,79.3,43.9
56815,-104.6971,39.8368,5358,2019-07,1.73,60.8,90.4,49.7
56815,-104.6971,39.8368,5358,2019-08,1.02,59.9,89.7,48.2
56815,-104.6971,39.8368,5358,2019-09,0.49,52.9,85.2,40.1
56815,-104.6971,39.8368,5358,2019-10,1.05,30.4,59.1,20.7
56815,-104.6971,39.8368,5358,2019-11,1.24,23.8,50.2,21.7
56815,-104.6971,39.8368,5358,2019-12,0.36,22.5,45,16.8
56815,-104.6971,39.8368,5358,2020-01,0.08,21.6,47.6,13.9
56815,-104.6971,39.8368,5358,2020-02,1.13,16.5,39.6,14.6
56815,-104.6971,39.8368,5358,2020-03,2.16,29.8,55.2,24.5
56815,-104.6971,39.8368,5358,2020-04,0.76,31.4,60,24.7
56815,-104.6971,39.8368,5358,2020-05,1.84,44.9,74.2,38.4
56815,-104.6971,39.8368,5358,2020-06,1.22,55,86.7,40.4
56815,-104.6971,39.8368,5358,2020-07,1.64,61.1,90.9,47.3
56815,-104.6971,39.8368,5358,2020-08,0.34,60.3,92.6,43.2
56815,-104.6971,39.8368,5358,2020-09,0.9,49.6,79.9,33.9
56815,-104.6971,39.8368,5358,2020-10,0.31,34,65.6,22.4
56815,-104.6971,39.8368,5358,2020-11,0.56,29.6,58.3,18.9
56815,-104.6971,39.8368,5358,2020-12,0.53,21.4,45.7,13.2
56922,-107.8134,39.5229,5663,2013-01,1.03,5.8,30.6,6.1
56922,-107.8134,39.5229,5663,2013-02,0.34,16.1,38.9,13.3
56922,-107.8134,39.5229,5663,2013-03,0.64,25.4,51.2,17.7
56922,-107.8134,39.5229,5663,2013-04,1.9,29.5,56.7,21.3
56922,-107.8134,39.5229,5663,2013-05,1.41,41.6,70.8,27.8
56922,-107.8134,39.5229,5663,2013-06,0,50.6,87,26.1
56922,-107.8134,39.5229,5663,2013-07,1.7,58.5,91,42.9
56922,-107.8134,39.5229,5663,2013-08,0.66,54.7,86.3,42.5
56922,-107.8134,39.5229,5663,2013-09,2.78,49.9,77.1,42.6
56922,-107.8134,39.5229,5663,2013-10,3.08,33.3,59.8,27
56922,-107.8134,39.5229,5663,2013-11,1.11,25.2,47.8,22.6
56922,-107.8134,39.5229,5663,2013-12,0.88,9.1,30.3,10
56922,-107.8134,39.5229,5663,2014-01,1.26,12,36.1,10.1
56922,-107.8134,39.5229,5663,2014-02,0.9,21.2,42.3,18.2
56922,-107.8134,39.5229,5663,2014-03,0.94,26.6,53.3,18.3
56922,-107.8134,39.5229,5663,2014-04,0.84,31.8,59.7,21
56922,-107.8134,39.5229,5663,2014-05,1.94,40,69.2,28.1
56922,-107.8134,39.5229,5663,2014-06,0.1,47.9,82.6,26.9
56922,-107.8134,39.5229,5663,2014-07,1.36,57.3,90.2,41.1
56922,-107.8134,39.5229,5663,2014-08,2.85,53.5,81.5,44.7
56922,-107.8134,39.5229,5663,2014-09,2.59,47.5,79,40.4
56922,-107.8134,39.5229,5663,2014-10,1.1,36.8,65.5,31.1
56922,-107.8134,39.5229,5663,2014-11,0.98,21,46.3,18.4
56922,-107.8134,39.5229,5663,2014-12,1.32,22,39.6,19.4
56922,-107.8134,39.5229,5663,2015-01,0.58,18.7,40.4,17.2
56922,-107.8134,39.5229,5663,2015-02,0.34,23.7,49.1,19.3
56922,-107.8134,39.5229,5663,2015-03,0.79,28.6,58.7,19.6
56922,-107.8134,39.5229,5663,2015-04,1.46,33.6,61.6,19.3
56922,-107.8134,39.5229,5663,2015-05,4.31,40.8,65.1,36.3
56922,-107.8134,39.5229,5663,2015-06,0.77,51.7,85.7,38
56922,-107.8134,39.5229,5663,2015-07,1.8,54.8,84.8,44.2
56922,-107.8134,39.5229,5663,2015-08,1.41,54.3,87,41.2
56922,-107.8134,39.5229,5663,2015-09,1.28,47.8,80.3,37.2
56922,-107.8134,39.5229,5663,2015-10,1.45,40.7,69.3,33
56922,-107.8134,39.5229,5663,2015-11,1.71,24.3,48.4,20.2
56922,-107.8134,39.5229,5663,2015-12,1.37,13.4,33.1,13
56922,-107.8134,39.5229,5663,2016-01,1.11,11.4,33.7,12.6
56922,-107.8134,39.5229,5663,2016-02,0.58,17.9,43.1,16
56922,-107.8134,39.5229,5663,2016-03,0.44,26.9,53.7,19.1
56922,-107.8134,39.5229,5663,2016-04,1.62,34,60.6,27
56922,-107.8134,39.5229,5663,2016-05,1.39,40,68.9,31
56922,-107.8134,39.5229,5663,2016-06,0.41,52.1,88.5,35.9
56922,-107.8134,39.5229,5663,2016-07,1.44,55.8,89.3,38.1
56922,-107.8134,39.5229,5663,2016-08,1.15,52.2,84.4,40.9
56922,-107.8134,39.5229,5663,2016-09,1.2,45.9,78.2,33.8
56922,-107.8134,39.5229,5663,2016-10,0.77,38.4,68.6,29.5
56922,-107.8134,39.5229,5663,2016-11,0.96,28.9,55.8,23.6
56922,-107.8134,39.5229,5663,2016-12,1.48,17.2,35.7,15
56922,-107.8134,39.5229,5663,2017-01,2.43,18.2,36.4,17.5
56922,-107.8134,39.5229,5663,2017-02,0.9,27.7,49.2,23.1
56922,-107.8134,39.5229,5663,2017-03,0.42,30.1,59,20.2
56922,-107.8134,39.5229,5663,2017-04,0.69,31.9,62,21.1
56922,-107.8134,39.5229,5663,2017-05,0.91,39.6,70.4,28.6
56922,-107.8134,39.5229,5663,2017-06,0.12,52.9,87.9,29.8
56922,-107.8134,39.5229,5663,2017-07,1.77,58.6,90.6,44.5
56922,-107.8134,39.5229,5663,2017-08,0.74,53.9,86.6,40.2
56922,-107.8134,39.5229,5663,2017-09,1.08,47.5,79.4,35.9
56922,-107.8134,39.5229,5663,2017-10,1.31,31.8,63.9,22.7
56922,-107.8134,39.5229,5663,2017-11,0.26,29.4,56.7,21.3
56922,-107.8134,39.5229,5663,2017-12,0.32,16.8,43,11.5
56922,-107.8134,39.5229,5663,2018-01,0.87,18.5,41,15.4
56922,-107.8134,39.5229,5663,2018-02,1.43,20.8,43.7,18.4
56922,-107.8134,39.5229,5663,2018-03,1.05,27.7,52.5,19
56922,-107.8134,39.5229,5663,2018-04,1.53,34.1,63.4,22
56922,-107.8134,39.5229,5663,2018-05,0.35,44.2,76.6,27.2
56922,-107.8134,39.5229,5663,2018-06,0.28,52.7,88.2,24.2
56922,-107.8134,39.5229,5663,2018-07,0.39,58.7,93.9,39.5
56922,-107.8134,39.5229,5663,2018-08,1.51,54.5,88.2,38
56922,-107.8134,39.5229,5663,2018-09,0.05,47.8,83.4,28.4
56922,-107.8134,39.5229,5663,2018-10,2.7,36.9,60.6,33.2
56922,-107.8134,39.5229,5663,2018-11,0.61,21.6,45,15.5
56922,-107.8134,39.5229,5663,2018-12,1.05,16.2,36.4,15.1
56922,-107.8134,39.5229,5663,2019-01,1.29,13.1,35,13.9
56922,-107.8134,39.5229,5663,2019-02,1.04,16.5,38.2,14.3
56922,-107.8134,39.5229,5663,2019-03,2.75,28.2,49,22.9
56922,-107.8134,39.5229,5663,2019-04,1.71,35.4,63.5,28
56922,-107.8134,39.5229,5663,2019-05,1.81,38.6,64.2,32.7
56922,-107.8134,39.5229,5663,2019-06,2.04,48.4,79.1,37.4
56922,-107.8134,39.5229,5663,2019-07,0.66,55.8,89.9,42.8
56922,-107.8134,39.5229,5663,2019-08,0.28,54.6,90.2,38.3
56922,-107.8134,39.5229,5663,2019-09,0.69,47.5,81.7,35.3
56922,-107.8134,39.5229,5663,2019-10,0.25,26.5,59.9,14.5
56922,-107.8134,39.5229,5663,2019-11,0.9,23.1,52.1,19
56922,-107.8134,39.5229,5663,2019-12,1.22,18.6,37.9,17
56922,-107.8134,39.5229,5663,2020-01,0.94,13.6,34.3,15.4
56922,-107.8134,39.5229,5663,2020-02,0.78,14.9,40.1,12.6
56922,-107.8134,39.5229,5663,2020-03,1.38,30.3,52.3,24.9
56922,-107.8134,39.5229,5663,2020-04,0.47,31.5,62.1,22.1
56922,-107.8134,39.5229,5663,2020-05,0.43,43.7,76.6,26
56922,-107.8134,39.5229,5663,2020-06,0.51,51,85.4,31.3
56922,-107.8134,39.5229,5663,2020-07,0.61,55.8,90.4,36.9
56922,-107.8134,39.5229,5663,2020-08,0.04,56.1,93.6,31.9
56922,-107.8134,39.5229,5663,2020-09,0.98,44.4,79.8,30.2
56922,-107.8134,39.5229,5663,2020-10,0.69,31.8,68.1,17.9
56922,-107.8134,39.5229,5663,2020-11,0.63,26.3,52.8,21.4
56922,-107.8134,39.5229,5663,2020-12,0.65,13.1,37.3,10.8
57141,-105.1459,40.5911,5449,2013-01,0.16,13.7,42.9,9
57141,-105.1459,40.5911,5449,2013-02,0.84,14.6,42.2,11.1
57141,-105.1459,40.5911,5449,2013-03,1.57,21.8,49.3,17.4
57141,-105.1459,40.5911,5449,2013-04,3.11,26.5,52.4,21.5
57141,-105.1459,40.5911,5449,2013-05,3.55,40.9,68.1,33
57141,-105.1459,40.5911,5449,2013-06,0.71,50.1,83.5,38.1
57141,-105.1459,40.5911,5449,2013-07,2.29,56.1,83.9,49.9
57141,-105.1459,40.5911,5449,2013-08,0.44,54.2,85.2,47.2
57141,-105.1459,40.5911,5449,2013-09,7.3,50.6,75.4,45.7
57141,-105.1459,40.5911,5449,2013-10,1.85,33,57.7,29.5
57141,-105.1459,40.5911,5449,2013-11,0.25,23.7,51.6,19.8
57141,-105.1459,40.5911,5449,2013-12,0.64,13.5,39.4,10.3
57141,-105.1459,40.5911,5449,2014-01,1.77,15.3,43.3,11.4
57141,-105.1459,40.5911,5449,2014-02,0.45,13,37.9,11.4
57141,-105.1459,40.5911,5449,2014-03,1.38,23.9,52.6,16.6
57141,-105.1459,40.5911,5449,2014-04,0.67,31.8,60.4,23.2
57141,-105.1459,40.5911,5449,2014-05,5.04,41.3,66.6,35.2
57141,-105.1459,40.5911,5449,2014-06,1.34,48.5,78.7,41.7
57141,-105.1459,40.5911,5449,2014-07,4.87,55.8,83.6,49.7
57141,-105.1459,40.5911,5449,2014-08,0.86,52.4,81.4,46.9
57141,-105.1459,40.5911,5449,2014-09,1.57,45.9,75.8,42.1
57141,-105.1459,40.5911,5449,2014-10,0.93,36.1,67.5,30.6
57141,-105.1459,40.5911,5449,2014-11,1.12,20.1,47.5,15
57141,-105.1459,40.5911,5449,2014-12,0.76,17.6,43.6,13.8
57141,-105.1459,40.5911,5449,2015-01,0.18,18.7,44.6,15.9
57141,-105.1459,40.5911,5449,2015-02,1.54,19.9,45.9,16.1
57141,-105.1459,40.5911,5449,2015-03,0.33,26.5,56.6,19.1
57141,-105.1459,40.5911,5449,2015-04,3.36,32.7,59.6,26.2
57141,-105.1459,40.5911,5449,2015-05,8.41,40.2,60.1,39.2
57141,-105.1459,40.5911,5449,2015-06,1.54,53.3,79.6,49.8
57141,-105.1459,40.5911,5449,2015-07,2.14,54.7,83,48.6
57141,-105.1459,40.5911,5449,2015-08,0.88,52.2,85.9,44.7
57141,-105.1459,40.5911,5449,2015-09,0.27,48,81.8,38
57141,-105.1459,40.5911,5449,2015-10,1.99,40,66.6,35.1
57141,-105.1459,40.5911,5449,2015-11,1.7,24.1,50.1,19.2
57141,-105.1459,40.5911,5449,2015-12,1.16,16.4,39.9,12.5
57141,-105.1459,40.5911,5449,2016-01,0.67,17.3,41.5,13.4
57141,-105.1459,40.5911,5449,2016-02,1.48,21.5,49.2,14.7
57141,-105.1459,40.5911,5449,2016-03,2.83,26,53,18.2
57141,-105.1459,40.5911,5449,2016-04,2.48,33.4,58.6,27.8
57141,-105.1459,40.5911,5449,2016-05,2.69,38.9,63.3,36.1
57141,-105.1459,40.5911,5449,2016-06,0.29,52.3,83.9,44.9
57141,-105.1459,40.5911,5449,2016-07,1.09,55.7,87.3,45.6
57141,-105.1459,40.5911,5449,2016-08,0.96,51.7,82.9,43.2
57141,-105.1459,40.5911,5449,2016-09,0.32,45.4,77.7,38.7
57141,-105.1459,40.5911,5449,2016-10,0.34,36.9,70.1,30.5
57141,-105.1459,40.5911,5449,2016-11,0.58,28.7,59.2,22.7
57141,-105.1459,40.5911,5449,2016-12,0.72,12,37.8,10.5
57141,-105.1459,40.5911,5449,2017-01,1.01,15.4,40.2,13.6
57141,-105.1459,40.5911,5449,2017-02,0.8,24.7,51.6,17.3
57141,-105.1459,40.5911,5449,2017-03,0.93,29.7,60.1,23
57141,-105.1459,40.5911,5449,2017-04,2.53,32.7,60.1,27.9
57141,-105.1459,40.5911,5449,2017-05,5,39.7,66.5,36.7
57141,-105.1459,40.5911,5449,2017-06,0.2,50.9,81,43.6
57141,-105.1459,40.5911,5449,2017-07,1.59,56.9,87,49.4
57141,-105.1459,40.5911,5449,2017-08,2.46,52.9,80.7,47.5
57141,-105.1459,40.5911,5449,2017-09,2.32,47.2,74.8,41.2
57141,-105.1459,40.5911,5449,2017-10,1.67,31.7,61.8,27.7
57141,-105.1459,40.5911,5449,2017-11,0.92,28.8,55.8,25
57141,-105.1459,40.5911,5449,2017-12,0.53,18.9,45.6,12.6
57141,-105.1459,40.5911,5449,2018-01,0.58,19.1,45.5,15
57141,-105.1459,40.5911,5449,2018-02,0.9,13.7,40.3,13.1
57141,-105.1459,40.5911,5449,2018-03,0.88,25.1,55.2,19.8
57141,-105.1459,40.5911,5449,2018-04,0.96,29.6,59.8,24.6
57141,-105.1459,40.5911,5449,2018-05,6.76,44.7,70.2,41.7
57141,-105.1459,40.5911,5449,2018-06,0.88,52,84.4,40
57141,-105.1459,40.5911,5449,2018-07,3.68,56.7,85.1,50.5
57141,-105.1459,40.5911,5449,2018-08,0.36,52.4,83.2,46.2
57141,-105.1459,40.5911,5449,2018-09,0.36,47.5,80.6,37.9
57141,-105.1459,40.5911,5449,2018-10,1.47,33.7,59.3,31.3
57141,-105.1459,40.5911,5449,2018-11,0.84,23.2,48.3,18.5
57141,-105.1459,40.5911,5449,2018-12,0.11,16.8,43.7,11.1
57141,-105.1459,40.5911,5449,2019-01,0.64,17.7,43.7,12.9
57141,-105.1459,40.5911,5449,2019-02,0.25,12.9,40.3,8.6
57141,-105.1459,40.5911,5449,2019-03,2.05,20.1,46.3,17.3
57141,-105.1459,40.5911,5449,2019-04,2.25,33.7,60.2,29
57141,-105.1459,40.5911,5449,2019-05,3.3,37.4,60.1,34
57141,-105.1459,40.5911,5449,2019-06,3.1,48.1,76.1,43.4
57141,-105.1459,40.5911,5449,2019-07,1.31,56.2,86.7,49.6
57141,-105.1459,40.5911,5449,2019-08,0.35,55.5,86.4,47.2
57141,-105.1459,40.5911,5449,2019-09,0.69,48.5,81,40.4
57141,-105.1459,40.5911,5449,2019-10,1.56,28,56.4,20.8
57141,-105.1459,40.5911,5449,2019-11,2.48,21.8,48.9,20.7
57141,-105.1459,40.5911,5449,2019-12,0.55,21,41.6,15.9
57141,-105.1459,40.5911,5449,2020-01,0,20.3,45,13.8
57141,-105.1459,40.5911,5449,2020-02,1.22,14.1,39.4,12.2
